日期,浦发银行,上海机场,民生银行,中国石化,中信证券,三一重工,招商银行,保利地产,中国联通,上汽集团,复星医药,恒瑞医药,万华化学,华夏幸福,贵州茅台,山东黄金,海螺水泥,海尔智家,三安光电,海通证券,伊利股份,中国神华,中国国航,兴业银行,中国铁建,中国平安,交通银行,中国中铁,工商银行,中国太保,中国人寿,中国建筑,华泰证券,中国中车,中国石油,中国国旅,建设银行,中国银行,中国重工
Date,600000.SH,600009.SH,600016.SH,600028.SH,600030.SH,600031.SH,600036.SH,600048.SH,600050.SH,600104.SH,600196.SH,600276.SH,600309.SH,600340.SH,600519.SH,600547.SH,600585.SH,600690.SH,600703.SH,600837.SH,600887.SH,601088.SH,601111.SH,601166.SH,601186.SH,601318.SH,601328.SH,601390.SH,601398.SH,601601.SH,601628.SH,601668.SH,601688.SH,601766.SH,601857.SH,601888.SH,601939.SH,601988.SH,601989.SH
2015/04/27,142.0958,78.4195,196.6977,20.4717,176.8529,519.1860,76.4802,245.9188,15.1118,192.3493,370.6344,860.1837,719.1257,483.5534,1566.7490,337.9182,98.5842,470.0826,288.9199,597.7791,1254.7716,30.7499,14.1847,67.3110,29.2007,93.9131,10.3154,23.1608,7.7726,40.3837,43.4198,11.4537,32.5672,38.1362,18.1571,53.0033,9.8086,6.8879,25.6631
2015/04/28,143.1124,75.2586,201.1261,20.7348,175.6656,481.6817,76.1484,239.7883,15.9438,189.5464,358.0882,834.6278,677.0621,482.5318,1518.3605,340.7679,95.3333,463.3600,271.6598,592.0194,1194.1248,30.0579,14.6481,68.3397,30.4835,93.6411,10.4917,24.5804,7.9704,40.6545,44.7653,11.7150,32.5672,35.1950,17.7605,53.0033,10.0334,7.2459,25.4287
2015/04/29,144.9111,80.3161,197.9893,19.8739,176.0119,472.1926,76.6461,245.2181,15.0664,191.3682,358.0882,851.6150,675.7139,490.3120,1529.9370,374.8557,94.2758,466.8894,276.0374,598.3963,1194.1248,29.6427,14.1415,67.7567,29.1669,95.3056,10.3448,23.7396,7.8150,40.1694,43.7024,11.2605,32.5778,36.6490,16.9921,53.0033,9.8086,7.1170,24.3406
2015/04/30,141.3137,79.3965,195.9596,19.4195,169.9766,469.0296,75.5678,262.2083,14.4008,189.1960,359.5258,857.0268,667.3551,487.6400,1544.9436,355.4553,93.1008,455.6289,276.4126,588.5224,1182.4495,28.5732,14.0661,66.5566,28.4355,96.4589,10.1685,23.2700,7.6454,39.2782,43.0353,12.3854,31.4966,35.1839,16.5954,53.0033,9.6259,6.9308,24.3741
2015/05/04,139.2805,82.4138,199.8345,19.5151,166.9590,484.8447,75.3189,253.6256,15.0361,190.1770,357.3041,839.1377,693.5100,536.3563,1561.7264,336.4933,96.4692,451.7634,293.0474,584.4083,1196.0707,28.9381,13.8182,65.5622,28.3229,98.4281,10.3154,23.3355,7.6171,40.6657,44.7992,13.6239,30.9992,33.2305,16.7318,53.0033,9.6962,6.9165,26.8182
2015/05/05,133.5716,78.2184,195.5906,18.9411,163.5951,457.2813,72.3742,235.9349,13.5386,180.5771,357.6961,855.6739,665.7373,492.5753,1475.8520,324.8749,91.2599,431.7634,284.2922,571.0375,1157.1530,27.2396,12.9451,62.0303,27.2427,93.7281,9.8305,23.4120,7.2638,39.3234,43.6798,12.2718,29.9828,35.2616,16.1245,53.0033,9.2043,6.5728,26.8182
2015/05/06,133.4152,77.5862,199.8345,18.5346,164.6339,443.7255,72.7475,239.0877,13.6142,177.7041,363.3158,866.3472,646.5930,465.6699,1486.4485,313.2566,89.4974,430.0828,297.1748,583.1741,1165.9095,26.1953,12.2229,61.9617,25.6786,96.3610,9.7717,22.0470,7.2497,41.0944,46.3144,11.9082,30.0585,32.6866,15.6287,53.0033,9.1341,6.4583,24.7591
2015/05/07,133.4934,75.2873,198.3583,17.9128,164.0403,430.6216,73.3696,242.9411,12.9335,177.7041,345.0193,848.7587,643.6269,469.4908,1500.2301,314.9007,89.3799,432.6038,277.0380,591.4023,1175.9632,25.6417,11.3822,61.9960,23.1130,94.7073,9.6836,19.8412,7.1791,39.0188,43.5328,10.7151,30.3612,32.6866,15.0834,53.0033,8.9795,6.3437,22.3150
2015/05/08,133.8062,76.5517,195.7751,18.1280,164.8318,447.3404,73.4111,243.9921,13.1604,177.5639,348.2865,852.3666,651.1768,470.9237,1556.8263,317.5313,90.3982,446.2172,291.9217,573.0945,1188.6115,26.1198,12.5140,62.1332,24.8796,94.5441,9.7717,21.2826,7.2780,38.8496,43.3519,11.1014,30.2099,32.6866,15.3808,53.0033,9.0919,6.4296,22.9846
2015/05/11,135.0575,78.3046,195.9596,18.4868,167.9978,461.3480,74.2820,248.5461,13.5234,181.4880,360.0486,873.4127,662.2320,476.6550,1576.8555,324.2173,94.5500,453.4440,301.1772,581.3227,1194.4491,26.8118,12.7080,64.0877,26.3312,96.5242,9.9187,21.8723,7.3486,40.0340,44.4261,11.4309,31.2695,32.6866,15.6907,53.0033,9.2184,6.5299,23.5538
2015/05/12,134.8229,82.9310,195.5906,18.5585,170.1745,459.9925,73.7014,244.1672,13.9470,180.1566,363.3158,889.3476,665.1980,468.6948,1558.3576,321.8059,94.3933,449.0743,301.9276,589.5509,1186.0170,26.6985,12.6649,64.4649,26.1624,96.7744,9.9334,21.6648,7.3345,40.1130,44.2452,11.7491,31.7128,32.6866,15.7279,53.0033,9.2606,6.5585,25.3115
2015/05/13,133.4934,80.4310,192.0847,18.0324,165.0792,458.6369,72.7475,250.1225,13.3117,176.0924,368.8047,875.2167,673.5568,480.1575,1570.4854,336.6029,92.0824,454.7886,293.5477,573.5059,1209.0433,26.2330,12.1691,62.9904,25.9936,94.6746,9.9627,21.9378,7.2921,39.4249,43.4424,11.3059,30.7937,32.6866,15.4056,53.0033,9.3589,6.5299,24.3239
2015/05/14,132.8678,78.1322,193.5608,18.1998,163.6940,450.9553,72.5401,239.4380,13.4024,172.3085,365.0147,868.1512,666.5462,463.7595,1539.9209,345.0426,90.9074,450.5869,303.9288,570.8318,1193.8005,26.5853,12.5894,61.8932,25.2622,93.9022,9.9187,21.3591,7.2497,39.3008,43.4085,11.0901,30.3504,32.6866,15.4552,53.0033,9.2746,6.5155,23.7045
2015/05/15,131.2255,78.2471,187.8407,17.4823,158.2029,458.1850,71.1714,224.9001,12.8881,170.0662,354.6903,842.7456,646.8626,464.5555,1501.7001,325.0942,90.7899,435.2928,293.6727,545.5300,1159.0989,25.6291,12.0182,61.3788,25.4873,91.8350,9.7276,21.9596,7.1791,37.7328,41.7576,10.8060,29.3016,32.6866,15.0090,53.0033,9.0357,6.3580,23.9891
2015/05/18,128.0973,79.8563,183.9658,17.0279,153.2560,459.0887,69.8857,217.3684,12.4494,166.9129,361.8782,839.1377,658.7267,451.8192,1477.0158,337.0413,90.3982,434.1164,289.2952,528.4565,1136.7212,24.9245,11.6732,60.8645,24.3508,89.6591,9.5954,20.9769,7.0660,36.7176,40.2537,10.4765,29.5287,32.6866,14.6124,53.0033,8.8671,6.2005,23.4534
2015/05/19,133.2588,81.8678,189.5014,17.5780,163.2983,485.2966,73.1207,225.6007,12.8579,172.9392,372.5947,852.3666,664.9284,456.2769,1531.5295,337.1509,92.2391,450.5869,294.9235,568.1576,1166.5581,25.7046,12.0397,63.6762,25.1947,92.9556,9.8599,21.5119,7.2638,37.9584,41.7124,10.9992,32.4805,32.6866,15.1082,53.0033,9.1341,6.3867,24.1899
2015/05/20,134.1190,87.7586,190.7930,17.4823,160.3301,480.7780,74.8212,224.5498,12.7974,175.8121,373.1175,865.2949,661.9623,462.4859,1555.4788,330.7937,91.8082,463.5280,304.8043,558.6952,1188.6115,25.7172,12.1259,63.7791,24.9584,93.0971,9.8599,21.3591,7.2780,37.7216,41.3732,10.9651,32.8589,32.6866,15.0834,53.0033,9.1200,6.3580,25.3283
2015/05/21,135.4485,96.5229,191.5311,17.5062,159.8354,528.6750,75.3189,226.3013,13.0999,177.1435,381.0895,896.2628,666.5462,465.0331,1583.8994,331.7802,92.9833,490.0826,324.0656,558.6952,1229.4751,25.9562,12.5140,63.9163,24.9359,94.2177,9.8746,21.2499,7.3486,37.8118,41.4636,10.9764,32.8697,32.6866,15.1454,53.0033,9.1200,6.3580,25.8138
2015/05/22,138.8894,94.8850,196.1441,18.2715,163.8424,545.8457,77.5586,232.4318,13.6445,180.7172,419.2507,899.7203,693.5100,491.6201,1689.6806,344.1658,95.5683,503.8641,322.3146,577.8257,1287.2030,26.8747,12.9020,67.0023,25.8361,97.4381,10.1244,21.8941,7.5324,38.9398,42.5604,11.6923,34.3078,32.6866,15.6659,53.0033,9.3730,6.5442,25.9309
2015/05/25,141.8612,96.4080,198.9119,18.8933,169.3830,545.8457,79.7153,239.6132,13.9924,184.8515,434.2800,906.6355,749.8645,507.3812,1756.8733,350.6326,97.8400,503.8641,342.9517,593.4593,1415.9557,27.6673,13.5272,69.1283,27.9404,99.6357,10.3301,23.5758,7.6878,40.1356,43.8607,12.2604,35.9729,32.6866,16.0873,53.0033,9.5978,6.6874,28.5257
2015/05/26,143.8163,97.3563,199.0964,18.9890,170.1250,580.6388,79.6323,242.7660,13.8260,185.2719,434.8027,961.0546,759.5715,508.6549,1748.9719,356.9898,100.1901,528.2337,377.2219,595.5164,1432.1714,27.9316,13.6996,68.8540,27.7153,101.3656,10.3595,23.2809,7.6878,40.5642,43.7929,12.3513,35.9945,32.6866,16.1741,53.0033,9.6259,6.7017,31.3716
2015/05/27,141.3137,96.2643,197.2512,19.3716,167.8494,579.7351,79.0932,236.1100,13.4478,181.0676,424.2169,1010.9639,776.8283,489.7097,1696.0507,353.3727,103.2059,520.5027,376.2213,590.5795,1413.3612,28.4474,13.7858,67.6894,26.6350,99.0700,10.3154,22.3527,7.5889,40.0340,43.2615,11.8627,35.9945,32.6866,16.5459,53.0033,9.4994,6.6587,31.4720
2015/05/28,133.2588,87.8161,185.4420,17.5540,152.0193,583.3500,74.3235,216.1423,13.5840,169.2954,404.6135,914.4526,713.8864,440.9934,1599.3348,319.2850,98.2317,489.0742,376.2213,535.0391,1394.8600,26.0820,12.4170,63.6661,24.2270,92.7163,9.8011,20.3435,7.2073,37.0673,40.4007,10.8628,32.4048,32.6866,15.1206,53.0033,8.9374,6.2721,28.8940
2015/05/29,133.2588,86.1781,184.8884,17.2431,150.2384,588.3204,74.9457,211.5882,12.9789,168.0341,445.1272,943.3158,734.3221,423.7995,1615.9952,312.9278,100.1509,493.2759,376.2213,529.8964,1331.4272,25.8681,12.0613,63.4897,23.3605,92.9556,10.0215,19.5573,7.1649,36.3566,39.8693,10.5787,31.5939,32.6866,14.7735,53.0033,8.9514,6.2005,29.5804
2015/06/01,140.2189,91.3505,191.9002,17.9367,160.8248,613.1726,78.0978,221.5721,13.3873,174.8311,463.1623,983.4537,767.5642,443.2223,1662.7300,325.5326,103.8326,517.4775,376.2213,558.2837,1372.3942,28.4600,12.6325,66.0307,24.4633,95.0989,11.0207,20.4636,7.3910,37.8005,41.2035,11.0901,32.8805,32.6866,15.3684,53.0033,9.4011,6.4439,30.7857
2015/06/02,139.5151,91.6666,193.9299,17.9367,158.4008,601.4243,78.5955,222.7982,13.8411,173.9902,486.5556,963.7606,773.0137,455.0033,1633.0843,325.9710,102.4618,519.6623,376.2213,552.5240,1386.2701,28.6110,12.9236,65.5366,24.9697,93.9783,10.9620,20.9878,7.3486,37.4508,40.8304,11.4309,32.2967,32.6866,15.3313,53.0033,9.3870,6.4153,30.6183
2015/06/03,139.9843,89.9425,192.4537,17.8649,156.7683,584.7055,80.6692,223.3237,13.7050,175.9523,475.4471,926.7796,777.3733,442.1078,1609.6250,328.0535,100.9734,536.4690,376.2213,551.0841,1334.7310,27.9064,12.8050,65.5013,26.6463,93.0644,11.2516,22.8114,7.3486,37.8795,41.0566,11.3287,31.8750,32.6866,15.3065,53.0033,9.3449,6.4153,29.6975
2015/06/04,145.6931,90.8333,195.5906,18.2237,159.3407,565.2756,84.7753,223.4988,13.5537,174.2005,500.1473,891.7529,793.7218,434.9437,1581.5719,322.9020,98.8975,529.9144,376.2213,559.1066,1320.1943,29.0387,12.7080,68.8893,25.8586,95.7517,12.3798,22.4729,7.5465,38.4097,41.7689,11.0105,32.4048,32.6866,15.6287,58.3078,9.7243,6.7447,29.6138
2015/06/05,144.1291,92.5287,194.4834,18.5824,157.7577,572.0535,82.9089,234.8840,13.9319,176.6530,494.0049,916.5572,795.6292,455.7993,1554.8050,337.8086,105.0860,534.6203,376.2213,556.0210,1322.8374,29.0513,13.2038,68.1129,28.4467,94.5985,12.3951,24.7223,7.5182,38.2405,41.3845,11.5332,32.0372,32.6866,15.8890,64.1386,9.6821,6.7303,30.8861
2015/06/08,144.1291,97.5862,204.8165,19.5390,165.6233,582.8981,87.6371,241.3647,15.3235,186.4632,472.9640,892.6548,783.6402,483.9783,1620.9565,344.6042,106.0260,540.3345,376.2213,582.9684,1351.9107,30.0705,14.5296,72.9831,27.3890,100.0818,13.6300,24.0781,7.9563,40.2371,43.5102,11.8854,33.8320,35.9608,16.5211,70.5576,10.3566,7.4034,31.4720
2015/06/09,144.1291,100.5459,200.3881,19.2042,164.2382,589.2241,86.3928,236.1100,15.5656,182.9595,461.2019,893.1058,768.6541,467.5804,1586.5945,345.2618,107.6319,541.1749,376.2213,568.1576,1433.1839,33.0775,14.3679,71.0068,25.4985,97.2531,14.3314,22.1780,7.8009,39.3347,42.7526,11.4650,32.9346,32.6089,16.3352,69.7320,10.2021,7.5752,32.7443
2015/06/10,144.1291,103.1896,203.1558,18.9890,161.6658,577.4758,84.8997,237.1610,15.0210,183.4500,470.3502,919.7141,768.3816,467.8988,1598.9673,338.7950,106.4960,541.0068,376.2213,561.7807,1407.4144,31.8067,14.5942,70.3009,25.4648,96.2304,13.9807,21.5093,7.6737,39.2444,42.4586,11.2946,32.3832,29.4346,16.0873,76.7083,10.0615,7.3747,31.1037
2015/06/11,144.1291,108.0172,201.6797,18.7977,158.6976,591.0848,84.4435,235.2024,14.7033,182.3289,462.2475,939.4072,757.7550,492.5753,1592.9034,341.9736,106.3393,532.6035,376.2213,556.4324,1403.4498,30.9260,14.1631,69.5245,25.1947,98.1996,13.5081,21.4216,7.6595,39.2444,42.6735,11.1241,31.9290,28.7909,16.0005,76.6876,9.9351,7.1743,30.2667
2015/06/12,144.1291,107.8160,202.7868,18.8933,158.2524,634.6336,84.2361,236.2707,14.7487,182.8895,460.6792,939.1066,758.0275,498.3066,1629.2867,336.6956,106.9268,524.7043,376.2213,556.2267,1402.7891,31.8822,13.9044,70.7244,24.8909,98.1126,13.5538,21.0050,7.6878,38.8270,42.1249,11.0901,32.0696,27.2259,16.0625,75.8414,9.9913,7.3031,29.8315
2015/06/15,144.1291,115.6034,193.3763,18.4389,154.0970,602.8793,80.8766,227.3683,14.0226,177.7041,446.9568,899.5694,744.9487,539.0627,1597.9873,342.6334,110.8827,514.1161,376.2213,538.3304,1343.3209,30.2881,14.1092,67.4776,24.0357,94.6311,13.3404,20.4130,7.5182,37.2703,40.7078,10.9764,32.6427,26.6154,15.6163,72.7144,9.6962,7.1027,29.8315
2015/06/16,144.1291,104.0517,187.8407,17.7932,154.5422,560.6913,80.0056,221.1366,12.9184,172.1684,434.9334,855.5304,719.3360,547.1821,1555.4788,347.2517,103.2059,501.1750,413.8684,531.9535,1342.6601,29.7438,13.9367,66.3130,21.6276,94.1089,13.5995,18.6699,7.3910,36.6386,39.8850,10.4212,33.0860,23.9517,14.9842,73.3646,9.6119,6.9165,29.8315
2015/06/17,142.3304,100.9770,188.2098,18.1758,154.9379,570.6713,80.5863,223.9854,13.4024,173.4997,437.1551,871.3844,740.8615,526.0080,1562.4615,360.2269,103.5193,507.3935,412.1174,536.4790,1325.4804,30.7547,13.7104,66.7012,22.3703,94.6529,13.7063,19.7991,7.4758,36.8530,40.0793,10.6526,32.5129,24.9173,15.2197,75.3460,9.8367,7.0883,29.8315
2015/06/18,138.5766,97.8448,178.6148,17.5062,147.9133,547.0823,77.9319,217.9317,12.7822,165.1611,431.1434,838.3063,719.0635,497.9882,1494.3499,360.1169,97.4483,480.6708,370.9682,507.4746,1258.7438,28.8755,14.2385,63.5602,20.3561,91.3455,12.3798,18.2423,7.2214,34.9466,38.2050,10.1899,30.2531,22.7752,14.6248,72.2913,9.4151,6.7733,29.8315
2015/06/19,133.4934,91.8103,169.0198,16.5836,140.1961,496.7290,74.6553,205.1122,11.5872,157.5933,415.9835,819.9078,688.5462,448.1576,1441.3062,346.9218,90.7721,454.1163,378.2225,478.2645,1181.4352,26.9833,12.8158,60.7722,18.3756,87.5158,11.5566,16.4334,7.0236,32.7920,35.4508,9.3109,28.3069,22.2868,13.8440,66.1716,8.9795,6.4869,29.8315
2015/06/23,139.3046,96.2069,171.9721,17.0449,144.8957,507.1626,78.2637,209.7415,11.7687,163.4093,415.3301,886.0641,691.5434,467.2620,1545.0661,329.8781,93.2657,497.6456,414.4938,494.5152,1266.0122,28.1108,13.9906,62.5721,19.3996,91.8568,12.0902,17.0803,7.3204,34.6984,37.1422,9.6347,29.1503,23.7852,14.2406,69.3605,9.2746,6.7590,29.8315
2015/06/24,141.1871,98.5344,181.0135,17.7005,143.6589,518.9570,78.5125,212.7683,12.4192,164.7407,427.2228,883.9111,725.6029,467.5804,1599.9473,337.9051,93.9896,513.1077,423.8743,494.1037,1302.3539,29.6401,15.3919,62.8897,19.6493,92.3355,12.3189,17.4420,7.3769,34.8789,37.1765,9.7967,28.8475,23.5410,14.6496,71.2490,9.5557,6.8735,29.8315
2015/06/25,136.7673,90.6609,173.4482,17.0449,141.7296,505.3480,76.4802,209.2073,11.7990,158.2239,406.1818,832.4344,691.2710,477.4510,1542.2485,315.2535,89.0428,491.0910,385.1015,485.2584,1238.2603,27.9034,15.4026,61.5486,18.5028,89.6809,11.9530,16.4334,7.2780,33.4463,35.4508,9.5538,27.6365,22.5088,14.0299,68.0705,9.4432,6.7876,29.5134
2015/06/26,129.7284,82.8161,167.5436,16.1951,128.7687,454.9947,72.1668,188.3756,10.6191,147.2225,365.6682,783.8937,622.0621,429.6900,1485.0397,283.6951,81.5622,456.9734,346.5788,437.7405,1164.2555,25.6484,15.0469,57.6312,16.8796,84.2519,11.2669,15.0960,7.0377,31.6527,32.8680,8.9292,24.8685,20.2668,13.0508,61.2593,9.1060,6.4869,26.5671
2015/06/29,130.2195,83.0459,173.6327,16.3893,121.6946,411.4458,72.2912,188.5537,10.0745,147.0123,343.8431,805.2281,618.7924,440.6750,1510.7040,255.5456,79.4306,467.8978,358.1608,407.7076,1149.0580,25.6613,16.5559,56.9960,16.1304,83.2510,11.4193,13.7037,7.1649,31.7994,33.0965,8.8135,22.7926,18.5243,13.5713,62.1984,9.3027,6.5299,23.9053
2015/06/30,138.8135,91.0919,183.4123,17.1420,133.1220,439.5711,77.6415,203.3317,11.0880,158.3641,378.2143,871.7759,658.8463,484.7744,1578.1418,271.5996,86.2677,509.7464,394.0398,448.4372,1248.8325,27.0221,16.5559,60.8781,17.7423,89.1478,12.5628,15.0083,7.4617,34.0442,35.7936,9.6116,25.0091,20.3778,14.0423,68.4213,10.0194,7.0024,24.7759
2015/07/01,133.5752,83.2758,176.4005,16.4379,125.6026,401.4659,75.5263,189.8000,10.9065,151.4969,362.0089,876.0819,623.4245,470.1276,1577.1618,247.7384,81.7633,475.7969,376.1632,424.7811,1189.3643,25.6224,16.5559,58.5841,16.5504,85.5792,12.6085,13.5721,7.2638,32.1829,33.9079,9.0564,23.4197,18.9682,13.3111,70.0312,9.4473,6.8019,22.2983
2015/07/02,133.9845,79.7413,176.4005,17.3362,126.1468,365.6288,77.3512,181.9659,10.7704,148.2035,340.1838,863.7510,587.1852,423.3218,1594.3734,222.9976,80.5165,442.1836,348.7189,433.2150,1169.5415,24.1579,16.5559,58.0547,16.4823,84.6545,12.9287,13.0569,7.6878,31.2917,32.2280,8.5938,24.2739,19.4566,14.4761,65.9858,9.8140,7.1743,20.0718
2015/07/03,129.8921,77.6149,171.0495,16.3893,123.5249,329.7918,75.7595,167.3659,10.3426,141.9671,330.5128,815.2103,580.9183,380.9737,1530.1207,204.0846,77.9828,423.8643,324.1701,423.9583,1127.2530,22.1620,16.5559,55.5843,15.5401,81.0316,12.0749,11.7523,7.5041,30.9759,31.8966,7.8420,24.3387,19.0126,14.6620,63.0446,9.2272,6.6384,18.0629
2015/07/06,140.9415,79.7126,181.9361,17.8219,131.9347,333.4208,80.9650,181.9659,11.0301,153.4590,342.6669,852.2030,582.8256,382.0882,1556.0301,212.2216,83.5329,449.2424,330.7165,452.2777,1201.2579,23.7432,16.5559,59.8193,16.7661,85.0897,13.2489,12.8595,8.1824,33.1192,35.0851,8.3046,26.1552,20.0226,16.1245,59.4120,9.9607,7.2933,17.6277
2015/07/07,143.8062,76.6666,200.2230,18.1375,128.7687,303.9346,86.9448,183.9244,11.0148,161.7275,317.5746,814.8188,558.5753,369.0335,1495.6362,194.4081,82.1655,426.7214,297.6071,434.9945,1156.9871,26.0112,16.5559,60.7016,18.4461,93.5975,13.5690,14.1203,8.4931,35.4316,38.5936,8.7557,24.6415,19.7452,16.8061,55.8413,10.9583,8.0227,15.8699
2015/07/08,130.5469,68.9942,190.1466,16.3165,115.9066,273.5412,79.2011,167.0098,10.0065,161.0969,285.8171,733.3957,502.7177,369.0335,1450.8002,174.9453,74.3230,412.2677,297.6071,391.4743,1088.9291,24.4171,16.5559,54.8079,18.0488,84.2737,12.2121,13.5612,8.0936,32.2167,39.1993,8.3856,22.2087,17.8583,15.2817,50.2582,10.0341,8.3204,14.2796
2015/07/09,138.7316,75.8908,197.6106,17.3362,127.4825,300.7592,81.7393,183.7463,11.0148,176.7931,314.4380,806.7939,553.1258,369.0335,1579.9181,192.4289,81.7633,453.4440,297.6071,430.6217,1197.9541,26.8537,16.5559,60.2781,19.8537,87.4723,12.7610,14.9206,8.2564,33.8862,40.6850,9.2299,24.4252,19.6453,16.0814,55.2840,10.3275,8.3352,15.7025
2015/07/10,141.4326,83.4770,194.2518,17.8461,137.1290,330.6990,81.6963,201.5512,11.9925,182.9595,345.9341,887.4342,608.4383,369.0335,1626.7754,211.6718,89.6863,498.8221,297.6071,464.1469,1316.2298,28.4219,16.5559,62.3956,21.7607,89.4198,12.9592,16.4115,8.1972,35.1045,41.2335,10.0627,26.4580,21.5987,16.3563,60.8155,10.4448,8.2311,17.2761
2015/07/13,139.4683,91.7528,186.9744,17.4334,135.5954,363.8143,78.7709,202.2634,11.9314,174.0603,380.5667,937.5408,625.8768,369.0335,1578.7543,232.8939,90.1287,525.3766,327.3174,457.2753,1302.3539,27.9682,16.5559,62.0427,21.8742,87.7225,12.4561,16.8829,7.7977,34.3374,38.9593,10.0858,26.2850,21.8540,15.6565,66.8837,10.0194,7.7548,19.0004
2015/07/14,137.0947,86.3505,181.1897,16.9720,126.8394,362.4534,76.8780,188.7317,11.1370,162.9188,365.7989,898.5907,571.1092,369.0335,1525.4656,219.1490,84.5383,491.7633,360.0491,424.7912,1225.0452,26.0242,16.5559,60.5957,19.8082,85.5466,12.2121,15.3043,7.6202,32.8710,37.9422,9.2877,24.1765,19.9893,15.3567,64.6490,9.8287,7.7845,19.2850
2015/07/15,139.7138,77.7299,187.5342,17.7490,122.2387,326.1627,79.5023,187.1293,10.5718,166.0720,329.2059,824.6053,513.8892,398.3269,1539.0022,197.2671,81.8035,486.5532,324.0442,410.8397,1240.9034,25.8946,16.5559,61.0192,19.5472,85.9818,12.3951,14.9096,7.7977,33.0289,38.5479,9.1027,23.2251,18.9904,16.8936,58.1841,9.9167,7.9929,17.8453
2015/07/16,138.8135,80.5459,182.8691,17.2634,121.1009,337.9572,78.0826,184.2805,10.5718,166.5625,340.1838,864.5339,539.2295,388.2971,1541.0235,200.4559,81.6829,476.2956,329.4576,410.4233,1221.7414,26.0760,16.5559,60.2428,19.9104,85.3725,12.1664,14.9644,7.7237,32.7808,37.4622,9.1027,23.2251,19.0570,16.7436,59.5457,9.7847,7.7845,19.6365
2015/07/17,139.3046,84.6839,183.4289,17.1906,125.5532,362.9070,78.9860,190.8683,11.0148,170.7669,357.4348,906.8113,562.1175,415.8393,1565.3656,213.2112,84.2568,485.8694,350.7332,424.7912,1254.7793,26.6204,16.5559,61.0898,20.7164,87.5376,12.1969,15.7209,7.7089,33.2514,37.6907,9.4150,24.1657,20.3223,16.4562,63.8903,9.7700,7.6952,21.5952
2015/07/20,136.5217,84.6839,181.5629,17.3362,121.4472,365.6288,79.3302,187.4854,10.8620,168.8749,354.0369,895.8505,558.8477,430.0084,1543.5606,209.5825,82.4872,467.0637,385.8569,412.2974,1235.6173,25.8557,16.5559,60.2428,20.5234,88.2230,12.0292,15.5454,7.6497,32.7808,37.7364,9.4728,23.3440,20.0892,17.1560,65.0440,9.6967,7.6803,22.2480
2015/07/21,134.0663,86.0057,179.5103,17.0692,120.9525,365.6288,77.7814,183.9244,10.9078,171.6078,360.0486,887.4342,566.4771,424.4363,1519.9042,214.4208,81.8437,450.6515,379.6882,409.5904,1217.7768,25.6613,16.5559,59.0429,22.5780,87.6355,11.8310,17.1022,7.6202,32.8726,37.0050,9.4844,23.2791,20.5665,16.8436,71.5504,9.5500,7.5613,22.0974
2015/07/22,132.2657,85.0862,178.2041,16.9720,118.7759,371.9797,76.7919,180.3634,10.6940,162.2097,355.2131,898.9822,577.9210,408.9935,1488.8424,208.3730,80.1546,449.6258,390.1372,403.3434,1229.0097,25.4280,16.5559,58.2665,21.6358,86.2211,11.7090,16.7733,7.5758,32.2413,35.9308,9.2646,22.7277,19.9671,17.0310,74.1177,9.4766,7.5017,23.3529
2015/07/23,134.4756,87.4138,180.0701,17.0449,121.3977,381.0524,77.1791,184.9927,11.3203,162.8017,365.9296,902.7010,589.3650,414.0880,1505.3676,213.1012,83.9351,454.4127,392.4032,412.0891,1230.9920,25.7002,16.5559,59.3605,21.6585,89.8332,11.8615,17.0035,7.6202,32.9529,36.6622,9.4150,23.1710,20.2779,17.0685,73.9930,9.5793,7.5315,23.6877
2015/07/24,132.1020,85.4597,176.1515,16.9720,118.2317,367.4434,77.0071,186.9512,10.9384,157.6956,356.5199,872.5588,597.8118,423.0034,1503.1048,214.0909,81.5220,441.4197,376.4150,399.1788,1236.9388,25.6354,16.5559,58.4782,20.8299,87.7117,11.6328,16.3457,7.5462,32.1495,35.4851,9.2646,22.5114,19.7563,17.0935,72.5586,9.4766,7.4571,23.6877
2015/07/27,122.0347,76.9253,163.2760,15.2724,106.4085,330.6990,71.8446,168.2561,9.8385,142.0815,320.8418,792.3100,538.1396,413.2920,1381.8059,192.6488,73.3577,397.3119,338.7735,359.1985,1118.0024,23.0693,16.5559,53.8550,18.7526,80.0484,10.4741,14.7123,7.1319,28.9357,31.9423,8.3393,20.2625,17.7806,15.4566,65.3038,8.7431,6.8915,21.3273
2015/07/28,124.7357,78.7643,169.9936,14.9325,109.7230,325.2554,73.3073,164.8732,9.2885,142.7475,331.0356,848.0927,544.4065,440.1974,1411.3592,192.2090,72.1914,385.3447,338.2699,384.3944,1125.9315,22.1491,16.5559,54.5256,17.8444,76.8517,10.6723,13.5392,7.1467,29.2112,31.8051,8.0155,21.6681,16.7595,14.8069,65.3870,9.0219,6.9510,21.2101
2015/07/29,125.1449,81.8965,169.0606,15.1510,108.6841,354.7416,73.8235,169.8585,9.8079,146.5215,346.7183,880.5837,563.7523,467.4212,1424.4559,199.6862,76.3741,400.3892,351.2368,379.6051,1151.0403,22.8619,15.6800,55.0903,18.9342,76.5014,10.6723,14.6026,7.1911,29.5325,32.4337,8.3624,21.8843,17.8139,14.5570,67.5281,9.0072,6.8915,23.3362
